brand,model,year,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,kz_registration,imgs_count,g_start_year,g_end_year,g_is_current,g_number,g_is_restyling,g_age_car_release,g_span,generation_number_missing,is_premium,city_name,region,city_tier,is_big_city,is_electric,car_age,is_new_car,is_recent_car,is_old_car,age_bucket,is_metallic,base_color,color_known,log_mileage,mileage_per_year,log_mileage_per_year,has_low_mileage,has_high_mileage,is_automatic_like,body_segment,log_imgs_count,has_few_photos,has_many_photos,brand_model
BMW,Gran Turismo,2011,Лифтбек,бензин,3.0,244000,Автомат,Задний привод,1,1,7,2009.0,2013.0,0.0,0.0,0.0,2.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,15,0,0,1,13_20,0,unknown,0,12.404927602627597,16266.666666666666,9.69693477669343,0,0,1,sedan_like,2.0794415416798357,0,0,BMW__Gran Turismo
Mercedes-Benz,ML 63 AMG,2005,Внедорожник,бензин,6.3,218000,Автомат,Полный привод,1,1,16,2005.0,2008.0,0.0,0.0,0.0,0.0,3.0,1,1,Алматы,Алматинская область,tier_1,1,0,21,0,0,1,20_plus,0,черный,1,12.292254928916668,10380.952380952382,9.24782422968357,0,0,1,suv_like,2.833213344056216,0,1,Mercedes-Benz__ML 63 AMG
Chevrolet,Cobalt,2023,Седан,бензин,1.5,116297,Автомат,Передний привод,1,1,23,2020.0,2026.0,1.0,2.0,1.0,3.0,6.0,0,0,Шымкент,Туркестанская область,tier_2,1,0,3,0,1,0,2_3,0,белый,1,11.66391114145433,38765.666666666664,10.565316049838646,0,1,1,sedan_like,3.1780538303479458,0,1,Chevrolet__Cobalt
BMW,X5,2001,Кроссовер,бензин,3.0,273360,Автомат,Полный привод,1,1,26,1999.0,2003.0,0.0,0.0,0.0,2.0,4.0,1,1,Астана,Акмолинская область,tier_1,1,0,25,0,0,1,20_plus,1,белый,1,12.518548544962172,10934.4,9.29976051223151,0,0,1,suv_like,3.295836866004329,0,1,BMW__X5
Lexus,RX 350,2007,Кроссовер,бензин,3.5,290000,Автомат,Полный привод,1,1,5,2005.0,2009.0,0.0,2.0,1.0,2.0,4.0,0,1,Усть-Каменогорск,Восточно-Казахстанская область,regional_center,0,0,19,0,0,1,13_20,1,голубой,1,12.577639650232573,15263.157894736842,9.633262737891435,0,0,1,suv_like,1.791759469228055,0,0,Lexus__RX 350
Lexus,GS 300,1998,Седан,бензин,3.0,250000,Автомат,Задний привод,1,1,8,1997.0,2000.0,0.0,2.0,0.0,1.0,3.0,0,1,Караганда,Карагандинская область,regional_center,0,0,28,0,0,1,20_plus,1,синий,1,12.429220196836383,8928.57142857143,9.097123680397647,0,0,1,sedan_like,2.1972245773362196,0,0,Lexus__GS 300
Audi,A6,1995,Седан,бензин,2.0,346852,Механика,Передний привод,1,1,9,1994.0,1997.0,0.0,0.0,0.0,1.0,3.0,1,1,Алматы,Алматинская область,tier_1,1,0,31,0,0,1,20_plus,0,белый,1,12.756656338048062,11188.774193548386,9.322755621794805,0,0,0,sedan_like,2.302585092994046,0,0,Audi__A6
BMW,X7,2025,Кроссовер,бензин,3.0,9000,Автомат,Полный привод,1,1,19,2022.0,2026.0,1.0,0.0,1.0,3.0,4.0,1,1,Астана,Акмолинская область,tier_1,1,0,1,1,1,0,0_1,0,unknown,0,9.105090961257085,9000.0,9.105090961257085,0,0,1,suv_like,2.995732273553991,0,1,BMW__X7
Toyota,Camry,2013,Седан,бензин,2.5,230000,Автомат,Передний привод,0,1,8,2011.0,2014.0,0.0,0.0,0.0,2.0,3.0,1,0,Павлодар,Павлодарская область,regional_center,0,0,13,0,0,0,13_20,0,черный,1,12.345838935721968,17692.30769230769,9.780941750585633,0,0,1,sedan_like,2.1972245773362196,0,0,Toyota__Camry
Hyundai,Sonata,2018,Седан,бензин,2.4,76000,Автомат,Передний привод,1,1,7,2017.0,2022.0,0.0,7.0,1.0,1.0,5.0,0,0,Алматы,Алматинская область,tier_1,1,0,8,0,0,0,8_12,0,unknown,0,11.23850177707664,9500.0,9.15915233520675,0,0,1,sedan_like,2.0794415416798357,0,0,Hyundai__Sonata
Mercedes-Benz,E 200,2014,Седан,бензин,2.0,200000,Автомат,Задний привод,1,1,21,2013.0,2017.0,0.0,0.0,1.0,1.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,12,0,0,0,8_12,0,белый,1,12.206077645517674,16666.666666666668,9.721225993942246,0,0,1,sedan_like,3.091042453358316,0,1,Mercedes-Benz__E 200
Audi,80,1985,Седан,бензин,1.8,150000,Механика,Передний привод,1,1,12,1978.0,1987.0,0.0,0.0,0.0,7.0,9.0,1,1,Алматы,Алматинская область,tier_1,1,0,41,0,0,1,20_plus,1,серый,1,11.918397239722838,3658.5365853658536,8.205091802358668,1,0,0,sedan_like,2.5649493574615367,0,0,Audi__80
Toyota,Camry,2007,Седан,бензин,2.4,300000,Автомат,Передний привод,1,1,5,2006.0,2009.0,0.0,0.0,0.0,1.0,3.0,1,0,Караганда,Карагандинская область,regional_center,0,0,19,0,0,1,13_20,0,белый,1,12.611541086966115,15789.473684210527,9.66716210579976,0,0,1,sedan_like,1.791759469228055,0,0,Toyota__Camry
Hyundai,Sonata,2012,Седан,бензин,2.4,208288,Автомат,Передний привод,1,1,0,2009.0,2014.0,0.0,6.0,0.0,3.0,5.0,0,0,Атырау,Атырауская область,regional_center,0,0,14,0,0,0,13_20,0,unknown,0,12.246681817405296,14877.714285714286,9.607686899123957,0,0,1,sedan_like,0.0,1,0,Hyundai__Sonata
Chevrolet,Cruze,2012,Хэтчбек,бензин,1.8,250000,Автомат,Передний привод,1,1,5,2009.0,2012.0,0.0,0.0,0.0,3.0,3.0,1,0,Кокшетау,Акмолинская область,regional_center,0,0,14,0,0,0,13_20,1,белый,1,12.429220196836383,17857.14285714286,9.790214865661184,0,0,1,compact_wagon,1.791759469228055,0,0,Chevrolet__Cruze
Kia,Optima,2012,Седан,гибрид,2.4,186644,Автомат,Передний привод,1,1,7,2010.0,2013.0,0.0,3.0,0.0,2.0,3.0,0,0,Экибастуз,Павлодарская область,other_city,0,0,14,0,0,0,13_20,1,бронза,1,12.136963695877842,13331.714285714286,9.497976014778695,0,0,1,sedan_like,2.0794415416798357,0,0,Kia__Optima
Hyundai,Santa Fe,2025,Кроссовер,бензин,2.5,50,Автомат,Полный привод,1,1,18,2023.0,2026.0,1.0,5.0,0.0,2.0,3.0,0,0,Астана,Акмолинская область,tier_1,1,0,1,1,1,0,0_1,1,черный,1,3.9318256327243257,50.0,3.9318256327243257,1,0,1,suv_like,2.9444389791664403,0,1,Hyundai__Santa Fe
Hyundai,Solaris,2015,Седан,бензин,1.6,188000,Автомат,Передний привод,1,1,16,2014.0,2017.0,0.0,4.0,1.0,1.0,3.0,0,0,Астана,Акмолинская область,tier_1,1,0,11,0,0,0,8_12,1,черный,1,12.144202560946876,17090.909090909092,9.746360477940334,0,0,1,sedan_like,2.833213344056216,0,1,Hyundai__Solaris
BMW,520,2004,Седан,бензин,2.2,298000,Автомат,Задний привод,1,1,4,2002.0,2007.0,0.0,0.0,0.0,2.0,5.0,1,1,Уральск,Западно-Казахстанская область,regional_center,0,0,22,0,0,1,20_plus,1,черный,1,12.604852121186608,13545.454545454546,9.513880134907613,0,0,1,sedan_like,1.6094379124341003,0,0,BMW__520
Mercedes-Benz,B 200,2012,Хэтчбек,бензин,1.6,150000,Робот,Передний привод,1,1,3,2011.0,2014.0,0.0,0.0,0.0,1.0,3.0,1,1,Алматы,Алматинская область,tier_1,1,0,14,0,0,0,13_20,1,черный,1,11.918397239722838,10714.285714285714,9.279426572441183,0,0,1,compact_wagon,1.3862943611198906,1,0,Mercedes-Benz__B 200
Toyota,Camry,2021,Седан,бензин,2.5,133000,Автомат,Передний привод,1,1,7,2020.0,2026.0,1.0,0.0,1.0,1.0,6.0,1,0,Алматы,Алматинская область,tier_1,1,0,5,0,0,0,4_7,0,unknown,0,11.798111925972618,26600.0,10.188704088048116,0,0,1,sedan_like,2.0794415416798357,0,0,Toyota__Camry
Hyundai,Grandeur,2018,Седан,бензин,2.4,133000,Автомат,Передний привод,1,1,14,2016.0,2019.0,0.0,0.0,0.0,2.0,3.0,1,0,Актау,Мангистауская область,regional_center,0,0,8,0,0,0,8_12,0,unknown,0,11.798111925972618,16625.0,9.718723014091033,0,0,1,sedan_like,2.70805020110221,0,0,Hyundai__Grandeur
Mercedes-Benz,C 280,1995,Седан,бензин,2.8,323000,Автомат,Задний привод,1,1,7,1993.0,1997.0,0.0,0.0,0.0,2.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,31,0,0,1,20_plus,0,синий,1,12.685410698175232,10419.354838709678,9.251516368346518,0,0,1,sedan_like,2.0794415416798357,0,0,Mercedes-Benz__C 280
Chevrolet,Cobalt,2023,Седан,бензин,1.5,77000,Автомат,Передний привод,1,1,8,2020.0,2026.0,1.0,2.0,1.0,3.0,6.0,0,0,Семей,Абайская область,regional_center,0,0,3,0,1,0,2_3,1,черный,1,11.251573687764477,25666.666666666668,10.152987372447711,0,0,1,sedan_like,2.1972245773362196,0,0,Chevrolet__Cobalt
Mercedes-Benz,S 500,2015,Седан,бензин,4.7,130000,Автомат,Полный привод,1,1,4,2013.0,2017.0,0.0,0.0,0.0,2.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,11,0,0,0,8_12,0,unknown,0,11.775297421715827,11818.181818181818,9.377479068444284,0,0,1,sedan_like,1.6094379124341003,0,0,Mercedes-Benz__S 500
Mercedes-Benz,E 320,2005,Седан,бензин,3.2,150000,Автомат,Задний привод,1,1,10,2002.0,2006.0,0.0,0.0,0.0,3.0,4.0,1,1,Шымкент,Туркестанская область,tier_2,1,0,21,0,0,1,20_plus,0,unknown,0,11.918397239722838,7142.857142857143,8.874008125555884,0,0,1,sedan_like,2.3978952727983707,0,0,Mercedes-Benz__E 320
Toyota,RAV4,1998,Кроссовер,бензин,2.0,250000,Автомат,Полный привод,1,1,5,1994.0,2000.0,0.0,1.0,0.0,4.0,6.0,0,0,Алматы,Алматинская область,tier_1,1,0,28,0,0,1,20_plus,0,белый,1,12.429220196836383,8928.57142857143,9.097123680397647,0,0,1,suv_like,1.791759469228055,0,0,Toyota__RAV4
Mercedes-Benz,C 300,2023,Седан,бензин,2.0,27500,Автомат,Полный привод,1,1,29,2021.0,2026.0,1.0,0.0,0.0,2.0,5.0,1,1,Алматы,Алматинская область,tier_1,1,0,3,0,1,0,2_3,0,черный,1,10.221977646629885,9166.666666666666,9.123438079945663,0,0,1,sedan_like,3.4011973816621555,0,1,Mercedes-Benz__C 300
Toyota,Land Cruiser,2022,Внедорожник,бензин,3.5,40500,Автомат,Полный привод,1,1,12,2021.0,2026.0,1.0,0.0,0.0,1.0,5.0,1,0,Алматы,Алматинская область,tier_1,1,0,4,0,0,0,4_7,0,серебристый,1,10.609081944147828,10125.0,9.222861652529854,0,0,1,suv_like,2.5649493574615367,0,0,Toyota__Land Cruiser
