brand,model,year,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,kz_registration,imgs_count,price,g_start_year,g_end_year,g_is_current,g_number,g_is_restyling,g_age_car_release,g_span,generation_number_missing,target_log_price,is_premium,city_name,region,city_tier,is_big_city,is_electric,car_age,is_new_car,is_recent_car,is_old_car,age_bucket,is_metallic,base_color,color_known,log_mileage,mileage_per_year,log_mileage_per_year,has_low_mileage,has_high_mileage,is_automatic_like,body_segment,log_imgs_count,has_few_photos,has_many_photos,brand_model
Audi,A6,1996,Седан,бензин,2.8,191000,Механика,Передний привод,1,1,81,6000000,1994.0,1997.0,0.0,0.0,0.0,2.0,3.0,1,15.607270193858982,1,Шымкент,Туркестанская область,tier_2,1,0,30,0,0,1,20_plus,1,синий,1,12.160033942617156,6366.666666666667,8.758988381095541,0,0,0,sedan_like,4.406719247264253,0,1,Audi__A6
Toyota,Camry,2009,Седан,газ-бензин,2.4,336000,Автомат,Передний привод,1,1,21,6590000,2009.0,2011.0,0.0,0.0,1.0,0.0,2.0,1,15.701064058223746,0,Актобе,Актюбинская область,regional_center,0,0,17,0,0,1,13_20,0,unknown,0,12.724869415131389,19764.70588235294,9.891703688847324,0,0,1,sedan_like,3.091042453358316,0,1,Toyota__Camry
Chevrolet,Nexia,2021,Седан,бензин,1.5,90000,Механика,Передний привод,1,1,7,4200000,2020.0,2026.0,1.0,1.0,0.0,1.0,6.0,0,15.250595321348806,0,Костанай,Костанайская область,regional_center,0,0,5,0,0,0,4_7,0,unknown,0,11.407576060361786,18000.0,9.798182590890704,0,0,0,sedan_like,2.0794415416798357,0,0,Chevrolet__Nexia
Mercedes-Benz,E 230,1995,Седан,бензин,2.3,580000,Автомат,Задний привод,1,1,7,2000000,1995.0,1999.0,0.0,0.0,0.0,0.0,4.0,1,14.508658238524095,1,Астана,Акмолинская область,tier_1,1,0,31,0,0,1,20_plus,0,серебристый,1,13.270785106659046,18709.677419354837,9.83684962488501,0,0,1,sedan_like,2.0794415416798357,0,0,Mercedes-Benz__E 230
Audi,A4,1995,Седан,бензин,1.8,111111,Механика,Полный привод,1,1,0,2300000,1994.0,1999.0,0.0,0.0,0.0,1.0,5.0,1,14.648420115681892,1,Караганда,Карагандинская область,regional_center,0,0,31,0,0,1,20_plus,0,серебристый,1,11.618293980596055,3584.2258064516127,8.184576737508069,1,0,0,sedan_like,0.0,1,0,Audi__A4
Lexus,GX 470,2008,Внедорожник,бензин,4.7,380774,Автомат,Полный привод,1,1,15,13000000,2002.0,2009.0,0.0,1.0,0.0,6.0,7.0,0,16.380459992348886,1,Караганда,Карагандинская область,regional_center,0,0,18,0,0,1,13_20,0,черный,1,12.849963928483705,21154.11111111111,9.959636815379142,0,0,1,suv_like,2.772588722239781,0,1,Lexus__GX 470
Chevrolet,Cruze,2012,Седан,бензин,1.8,130000,Автомат,Передний привод,1,1,2,3700000,2012.0,2015.0,0.0,0.0,1.0,0.0,3.0,1,15.123843647884687,0,Костанай,Костанайская область,regional_center,0,0,14,0,0,0,13_20,0,черный,1,11.775297421715827,9285.714285714286,9.136340086331753,0,0,1,sedan_like,1.0986122886681096,1,0,Chevrolet__Cruze
Mercedes-Benz,EQE SUV,2024,Внедорожник,Электрический,0.0,13987,Автомат,Полный привод,1,1,25,26990000,2022.0,2026.0,1.0,1.0,0.0,2.0,4.0,0,17.110977022044946,1,Алматы,Алматинская область,tier_1,1,1,2,0,1,0,2_3,1,черный,1,9.545955098183267,6993.5,8.852879404916486,0,0,1,suv_like,3.258096538021482,0,1,Mercedes-Benz__EQE SUV
Chevrolet,Nexia,2022,Седан,бензин,1.5,99700,Механика,Передний привод,1,1,14,4199000,2020.0,2026.0,1.0,1.0,0.0,2.0,6.0,0,15.250357197818243,0,Астана,Акмолинская область,tier_1,1,0,4,0,0,0,4_7,0,unknown,0,11.5099309859899,24925.0,10.123666714386323,0,0,0,sedan_like,2.70805020110221,0,0,Chevrolet__Nexia
Lexus,RX 300,2001,Кроссовер,бензин,3.0,252613,Автомат,Полный привод,1,1,10,5500000,1997.0,2003.0,0.0,1.0,0.0,4.0,6.0,0,15.520258832020865,1,Актобе,Актюбинская область,regional_center,0,0,25,0,0,1,20_plus,1,белый,1,12.439617910957313,10104.52,9.220837088187146,0,0,1,suv_like,2.3978952727983707,0,0,Lexus__RX 300
Chevrolet,Spark,2012,Хэтчбек,бензин,1.0,160000,Автомат,Передний привод,1,1,5,3150000,2009.0,2026.0,1.0,0.0,0.0,3.0,17.0,1,14.962913328262083,0,Астана,Акмолинская область,tier_1,1,0,14,0,0,0,13_20,0,unknown,0,11.982935344196433,11428.57142857143,9.343959260772804,0,0,1,compact_wagon,1.791759469228055,0,0,Chevrolet__Spark
Lexus,LX 570,2013,Внедорожник,бензин,5.7,195000,Автомат,Полный привод,1,1,23,28500000,2012.0,2015.0,0.0,3.0,1.0,1.0,3.0,0,17.1654146803266,1,Алматы,Алматинская область,tier_1,1,0,13,0,0,0,13_20,1,белый,1,12.180759965737863,15000.0,9.61587214452889,0,0,1,suv_like,3.1780538303479458,0,1,Lexus__LX 570
Toyota,RAV4,2015,Кроссовер,бензин,2.5,218000,Автомат,Полный привод,1,1,18,12000000,2015.0,2019.0,0.0,4.0,1.0,0.0,4.0,0,16.300417291085605,0,Астана,Акмолинская область,tier_1,1,0,11,0,0,0,8_12,0,unknown,0,12.292254928916668,19818.18181818182,9.894405526415454,0,0,1,suv_like,2.9444389791664403,0,1,Toyota__RAV4
Kia,Telluride,2026,Внедорожник,бензин,2.5,983,Автомат,Полный привод,1,1,13,33000000,2019.0,2026.0,1.0,1.0,0.0,7.0,7.0,0,17.312018149733785,0,Алматы,Алматинская область,tier_1,1,0,0,1,1,0,0_1,0,unknown,0,6.891625897052253,983.0,6.891625897052253,1,0,1,suv_like,2.639057329615259,0,0,Kia__Telluride
BMW,740,2020,Седан,бензин,3.0,85000,Автомат,Задний привод,1,1,17,35000000,2019.0,2026.0,1.0,0.0,1.0,1.0,7.0,1,17.370858648025116,1,Алматы,Алматинская область,tier_1,1,0,6,0,0,0,4_7,0,черный,1,11.350418300109132,14166.666666666666,9.558717651988461,0,0,1,sedan_like,2.8903717578961645,0,1,BMW__740
Toyota,Land Cruiser Prado,2006,Внедорожник,бензин,4.0,254000,Автомат,Полный привод,1,1,19,14500000,2002.0,2009.0,0.0,0.0,0.0,4.0,7.0,1,16.489659276356317,0,Алматы,Алматинская область,tier_1,1,0,20,0,0,1,13_20,1,серебристый,1,12.445093483000798,12700.0,9.44943600950432,0,0,1,suv_like,2.995732273553991,0,1,Toyota__Land Cruiser Prado
Lexus,LX 570,2018,Внедорожник,бензин,5.7,90000,Автомат,Полный привод,1,1,27,48000000,2015.0,2026.0,1.0,3.0,1.0,3.0,11.0,0,17.6867115897055,1,Астана,Акмолинская область,tier_1,1,0,8,0,0,0,8_12,0,unknown,0,11.407576060361786,11250.0,9.328212292571072,0,0,1,suv_like,3.332204510175204,0,1,Lexus__LX 570
Lexus,RX 300,2000,Кроссовер,бензин,3.0,422100,Автомат,Полный привод,1,1,0,3800000,1997.0,2003.0,0.0,1.0,0.0,3.0,6.0,0,15.150511887854474,1,Алматы,Алматинская область,tier_1,1,0,26,0,0,1,20_plus,0,серый,1,12.95299990087463,16234.615384615385,9.69496258863012,0,0,1,suv_like,0.0,1,0,Lexus__RX 300
Kia,K7,2020,Седан,бензин,2.5,116500,Автомат,Передний привод,1,1,32,9750000,2019.0,2021.0,0.0,2.0,1.0,1.0,2.0,0,16.092777945538128,0,Шымкент,Туркестанская область,tier_2,1,0,6,0,0,0,4_7,0,unknown,0,11.665655135642039,19416.666666666668,9.87393858357957,0,0,1,sedan_like,3.4965075614664802,0,1,Kia__K7
BMW,X6,2012,Кроссовер,бензин,3.0,180000,Автомат,Полный привод,1,1,15,12000000,2012.0,2014.0,0.0,0.0,1.0,0.0,2.0,1,16.300417291085605,1,Костанай,Костанайская область,regional_center,0,0,14,0,0,0,13_20,1,черный,1,12.100717685412471,12857.142857142857,9.461732575010332,0,0,1,suv_like,2.772588722239781,0,1,BMW__X6
Toyota,Camry,2019,Седан,гибрид,2.5,170000,Вариатор,Передний привод,1,1,11,13600000,2017.0,2021.0,0.0,0.0,0.0,2.0,4.0,1,16.42558042423569,0,Шымкент,Туркестанская область,tier_2,1,0,7,0,0,0,4_7,1,хамелеон,1,12.04355959836804,24285.714285714286,10.097684742599947,0,0,1,sedan_like,2.4849066497880004,0,0,Toyota__Camry
Mercedes-Benz,G 500,2007,Внедорожник,бензин,5.5,250000,Автомат,Полный привод,1,1,7,17500000,2006.0,2012.0,0.0,0.0,1.0,1.0,6.0,1,16.677711496036597,1,Алматы,Алматинская область,tier_1,1,0,19,0,0,1,13_20,0,unknown,0,12.429220196836383,13157.894736842105,9.484853214790089,0,0,1,suv_like,2.0794415416798357,0,0,Mercedes-Benz__G 500
Toyota,RAV4,2016,Кроссовер,бензин,2.5,135000,Автомат,Полный привод,1,1,13,12200000,2015.0,2019.0,0.0,4.0,1.0,1.0,4.0,0,16.316946591670696,0,Астана,Акмолинская область,tier_1,1,0,10,0,0,0,8_12,0,unknown,0,11.813037464800539,13500.0,9.510519035757246,0,0,1,suv_like,2.639057329615259,0,0,Toyota__RAV4
Mercedes-Benz,GL 450,2012,Внедорожник,бензин,4.7,255000,Автомат,Полный привод,1,1,15,12300000,2009.0,2012.0,0.0,0.0,1.0,3.0,3.0,1,16.325109901643454,1,Алматы,Алматинская область,tier_1,1,0,14,0,0,0,13_20,1,серый,1,12.449022745701502,18214.285714285714,9.810016394979032,0,0,1,suv_like,2.772588722239781,0,1,Mercedes-Benz__GL 450
Hyundai,Grandeur,2015,Седан,бензин,3.0,143000,Автомат,Передний привод,1,1,27,8000000,2011.0,2016.0,0.0,0.0,0.0,4.0,5.0,1,15.894952224644102,0,Алматы,Алматинская область,tier_1,1,0,11,0,0,0,8_12,1,черный,1,11.870606902224587,13000.0,9.472781556562168,0,0,1,sedan_like,3.332204510175204,0,1,Hyundai__Grandeur
BMW,530,2006,Седан,бензин,3.0,111111,Автомат,Задний привод,1,1,3,3500000,2002.0,2007.0,0.0,0.0,0.0,4.0,5.0,1,15.068273812173887,1,Актау,Мангистауская область,regional_center,0,0,20,0,0,1,13_20,0,unknown,0,11.618293980596055,5555.55,8.622732691055475,0,0,1,sedan_like,1.3862943611198906,1,0,BMW__530
Toyota,RAV4,2016,Кроссовер,бензин,2.5,205824,Автомат,Полный привод,1,1,20,9500000,2015.0,2019.0,0.0,4.0,1.0,1.0,4.0,0,16.066802461833923,0,Алматы,Алматинская область,tier_1,1,0,10,0,0,0,8_12,1,серый,1,12.234781572166627,20582.4,9.932240204683266,0,0,1,suv_like,3.044522437723423,0,1,Toyota__RAV4
BMW,650,2006,Купе,бензин,4.8,183000,Автомат,Задний привод,1,1,42,8000000,2003.0,2007.0,0.0,0.0,0.0,3.0,4.0,1,15.894952224644102,1,Алматы,Алматинская область,tier_1,1,0,20,0,0,1,13_20,1,бордовый,1,12.117246896289503,9150.0,9.121618441915379,0,0,1,sport_open,3.7612001156935624,0,1,BMW__650
Toyota,Highlander,2005,Кроссовер,бензин,3.3,280000,Автомат,Полный привод,1,1,17,6950000,2004.0,2007.0,0.0,1.0,1.0,1.0,3.0,0,15.754252361425857,0,Алматы,Алматинская область,tier_1,1,0,21,0,0,1,20_plus,1,серебристый,1,12.54254845357358,13333.333333333334,9.498097441615604,0,0,1,suv_like,2.8903717578961645,0,1,Toyota__Highlander
Lexus,LX 570,2010,Внедорожник,бензин,5.7,182000,Автомат,Полный привод,1,1,6,18500000,2007.0,2012.0,0.0,3.0,0.0,3.0,5.0,0,16.733281344102608,1,Шымкент,Туркестанская область,tier_2,1,0,16,0,0,1,13_20,0,unknown,0,12.111767460549332,11375.0,9.339261152043022,0,0,1,suv_like,1.9459101490553132,0,0,Lexus__LX 570
Mercedes-Benz,GL 500,2013,Внедорожник,бензин,4.7,191827,Автомат,Полный привод,1,1,14,17500000,2012.0,2016.0,0.0,0.0,0.0,1.0,4.0,1,16.677711496036597,1,Алматы,Алматинская область,tier_1,1,0,13,0,0,0,13_20,1,белый,1,12.164354416178103,14755.923076923076,9.599467612799804,0,0,1,suv_like,2.70805020110221,0,0,Mercedes-Benz__GL 500
BMW,X5,2021,Кроссовер,бензин,3.0,80000,Автомат,Полный привод,1,1,17,36000000,2018.0,2026.0,1.0,0.0,0.0,3.0,8.0,1,17.399029524198163,1,Алматы,Алматинская область,tier_1,1,0,5,0,0,0,4_7,1,синий,1,11.289794413577894,16000.0,9.680406499268875,0,0,1,suv_like,2.8903717578961645,0,1,BMW__X5
Hyundai,Grandeur,2012,Седан,бензин,3.0,115000,Автомат,Передний привод,1,1,26,7800000,2011.0,2016.0,0.0,0.0,0.0,1.0,5.0,1,15.86963441986494,0,Алматы,Алматинская область,tier_1,1,0,14,0,0,0,13_20,0,бежевый,1,11.652696102959753,8214.285714285714,9.013751809450957,0,0,1,sedan_like,3.295836866004329,0,1,Hyundai__Grandeur
BMW,M5,2020,Седан,бензин,4.4,99000,Автомат,Полный привод,1,1,5,46000000,2020.0,2026.0,1.0,0.0,1.0,0.0,6.0,1,17.6441519761925,1,Астана,Акмолинская область,tier_1,1,0,6,0,0,0,4_7,0,unknown,0,11.502885230075814,16500.0,9.711176264112805,0,0,1,sedan_like,1.791759469228055,0,0,BMW__M5
Hyundai,Getz,2005,Хэтчбек,бензин,1.6,297000,Автомат,Передний привод,1,1,11,2420000,2002.0,2005.0,0.0,1.0,0.0,3.0,3.0,0,14.699278511355924,0,Алматы,Алматинская область,tier_1,1,0,21,0,0,1,20_plus,0,unknown,0,12.601490784782536,14142.857142857143,9.557035684632494,0,0,1,compact_wagon,2.4849066497880004,0,0,Hyundai__Getz
Lexus,LX 570,2011,Внедорожник,бензин,5.7,236000,Автомат,Полный привод,1,1,10,19848025,2007.0,2012.0,0.0,3.0,0.0,4.0,5.0,0,16.803615114308577,1,Актау,Мангистауская область,regional_center,0,0,15,0,0,1,13_20,1,черный,1,12.371591321286905,15733.333333333334,9.663600440207762,0,0,1,suv_like,2.3978952727983707,0,0,Lexus__LX 570
BMW,X5,2002,Кроссовер,бензин,4.4,276000,Автомат,Полный привод,1,1,7,3600000,1999.0,2003.0,0.0,0.0,0.0,3.0,4.0,1,15.096444681204078,1,Усть-Каменогорск,Восточно-Казахстанская область,regional_center,0,0,24,0,0,1,20_plus,1,черный,1,12.52815976788113,11500.0,9.350189267092581,0,0,1,suv_like,2.0794415416798357,0,0,BMW__X5
Hyundai,Elantra,2022,Седан,бензин,1.6,74000,Автомат,Передний привод,1,1,16,8390000,2020.0,2026.0,1.0,7.0,0.0,2.0,6.0,0,15.942551197632893,0,Семей,Абайская область,regional_center,0,0,4,0,0,0,4_7,0,unknown,0,11.211833885608513,18500.0,9.825580063659602,0,0,1,sedan_like,2.833213344056216,0,1,Hyundai__Elantra
Toyota,Corolla,2008,Седан,бензин,1.6,200000,Автомат,Передний привод,1,1,15,4600000,2006.0,2013.0,0.0,0.0,0.0,2.0,7.0,1,15.341567078850604,0,Алматы,Алматинская область,tier_1,1,0,18,0,0,1,13_20,0,серебристый,1,12.206077645517674,11111.111111111111,9.315790883584253,0,0,1,sedan_like,2.772588722239781,0,1,Toyota__Corolla
Toyota,Corolla,2022,Седан,бензин,1.6,10457,Вариатор,Передний привод,1,1,16,10900000,2019.0,2026.0,1.0,0.0,0.0,3.0,7.0,1,16.204273438942487,0,Караганда,Карагандинская область,regional_center,0,0,4,0,0,0,4_7,1,серый,1,9.255122514748075,2614.25,7.86911497422387,1,0,1,sedan_like,2.833213344056216,0,1,Toyota__Corolla
Toyota,Camry,2021,Седан,бензин,2.5,115000,Автомат,Передний привод,1,1,13,13800000,2020.0,2026.0,1.0,0.0,1.0,1.0,6.0,1,16.440179222591198,0,Алматы,Алматинская область,tier_1,1,0,5,0,0,0,4_7,1,белый,1,11.652696102959753,23000.0,10.043292972227004,0,0,1,sedan_like,2.639057329615259,0,0,Toyota__Camry
Hyundai,Grandeur,2018,Седан,бензин,3.0,89000,Автомат,Передний привод,1,1,32,12900000,2016.0,2019.0,0.0,0.0,0.0,2.0,3.0,1,16.372737946851277,0,Алматы,Алматинская область,tier_1,1,0,8,0,0,0,8_12,0,unknown,0,11.39640288460621,11125.0,9.317039990635239,0,0,1,sedan_like,3.4965075614664802,0,1,Hyundai__Grandeur
Lexus,GS 300,2005,Седан,бензин,3.0,419688,Автомат,Задний привод,1,1,7,5000000,2004.0,2007.0,0.0,3.0,0.0,1.0,3.0,0,15.424948670398354,1,Алматы,Алматинская область,tier_1,1,0,21,0,0,1,20_plus,1,черный,1,12.94726923978117,19985.14285714286,9.902794455256835,0,0,1,sedan_like,2.0794415416798357,0,0,Lexus__GS 300
Hyundai,Grandeur,2019,Седан,бензин,3.0,165000,Автомат,Передний привод,1,1,25,12000000,2016.0,2019.0,0.0,0.0,0.0,3.0,3.0,1,16.300417291085605,0,Шымкент,Туркестанская область,tier_2,1,0,7,0,0,0,4_7,0,unknown,0,12.013706813470414,23571.428571428572,10.067833027169947,0,0,1,sedan_like,3.258096538021482,0,1,Hyundai__Grandeur
Chevrolet,Cruze,2013,Хэтчбек,бензин,1.8,287000,Автомат,Передний привод,1,1,17,4700000,2012.0,2015.0,0.0,0.0,1.0,1.0,3.0,1,15.363073279446223,0,Кокшетау,Акмолинская область,regional_center,0,0,13,0,0,0,13_20,1,серый,1,12.567240979056246,22076.923076923078,10.00233343242163,0,0,1,compact_wagon,2.8903717578961645,0,1,Chevrolet__Cruze
Lexus,NX 300,2019,Кроссовер,бензин,2.0,174000,Автомат,Полный привод,1,1,14,16000000,2017.0,2026.0,1.0,1.0,1.0,2.0,9.0,0,16.588099342704055,1,Шымкент,Туркестанская область,tier_2,1,0,7,0,0,0,4_7,0,серый,1,12.066816325306588,24857.14285714286,10.12094065821721,0,0,1,suv_like,2.70805020110221,0,0,Lexus__NX 300
Audi,A8,2019,Седан,бензин,3.0,235835,Автомат,Полный привод,1,1,21,18500000,2017.0,2026.0,1.0,4.0,0.0,2.0,9.0,0,16.733281344102608,1,Алматы,Алматинская область,tier_1,1,0,7,0,0,0,4_7,0,unknown,0,12.370891927187987,33690.71428571428,10.425007219217482,0,1,1,sedan_like,3.091042453358316,0,1,Audi__A8
Kia,Seltos,2023,Кроссовер,бензин,1.6,39800,Автомат,Полный привод,1,1,7,10500000,2019.0,2026.0,1.0,1.0,0.0,4.0,7.0,0,16.166885910365842,0,Актобе,Актюбинская область,regional_center,0,0,3,0,1,0,2_3,0,unknown,0,10.591647316585027,13266.666666666666,9.493085276648147,0,0,1,suv_like,2.0794415416798357,0,0,Kia__Seltos
Mercedes-Benz,G 63 AMG,2014,Внедорожник,бензин,5.5,110000,Автомат,Полный привод,1,1,5,35500000,2012.0,2015.0,0.0,0.0,1.0,2.0,3.0,1,17.385043282614657,1,Алматы,Алматинская область,tier_1,1,0,12,0,0,0,8_12,0,unknown,0,11.608244735642321,9166.666666666666,9.123438079945663,0,0,1,suv_like,1.791759469228055,0,0,Mercedes-Benz__G 63 AMG
